file,line,scope,source,flags,v8_verdict,v8_worst_attack,v8_ms_15k,v8_ms_30k,v8_ms_60k,jsc_verdict,jsc_worst_attack,jsc_ms_15k,jsc_ms_30k,jsc_ms_60k,disposition
apps/mobile/lib/math/tex-to-svg.ts,191,renderer closure,<\/a>,g,linear,"run(""a"")+stop",0.0,0.0,0.8,linear,"(""</a>"")*",0.0,0.0,0.1,linear
apps/mobile/lib/math/tex-to-svg.ts,213,renderer closure,[a-zA-Z],,linear,"run(""0"")+stop",0.0,0.3,0.0,linear,"run(""."")+stop",0.0,0.0,0.0,linear
apps/mobile/lib/network/use-online-status.ts,22,renderer closure,\/v1\/?$,,linear,"""/v1""+run("" "")+""\u2028""+x",0.0,0.7,0.0,linear,"(""/v1"")*",0.0,0.0,0.1,linear
apps/mobile/lib/opencode/diff-utils.ts,17,renderer closure,\\n,g,linear,"(""\\n""+""\n"")*",0.5,0.3,1.4,linear,"(""\\n""+""\n"")*",0.0,0.1,0.1,linear
apps/mobile/lib/platform/client.ts,141,renderer closure,\/p\/([^/]+)\/,,linear,"(""/p/""+""\n"")*",0.1,0.0,0.4,linear,"AST ""[^/]+"": prefix+run(""a"")+""\u2029""+x",0.0,0.0,0.1,linear
apps/mobile/lib/projects/hooks.ts,980,renderer closure,40[34],,linear,"run(""0"")+stop",0.0,0.3,0.0,linear,"""40""+run(""a"")+""\u2028""+x",0.0,0.2,0.1,linear
apps/mobile/lib/projects/hooks.ts,980,renderer closure,not found,forbidden|i,linear,"""not found""+run("" "")+""\u2028""+x",1.3,0.0,0.0,linear,"""not found""+run("" "")+""\u2028""+x",0.4,0.0,0.0,linear
apps/mobile/lib/session/activity-sheet.ts,72,tool renderers,-,g,linear,"(""-""+""\n"")*",2.0,0.4,1.4,linear,"(""-""+""\r\n"")*",0.0,0.0,0.1,linear
apps/mobile/lib/session/activity-sheet.ts,72,tool renderers,^oc[-_],,linear,"(""oc""+""\n"")*",0.0,0.0,0.7,linear,"""oc""+run("" "")+""\u2028""+x",0.0,0.0,0.0,linear
apps/mobile/lib/session/activity.ts,292,tool renderers,"""(\w+)""\s*:\s*""((?:[^""\\]","\\.)*)""|g",linear,"(""\""""+""\n"")*",0.1,0.6,0.0,linear,"AST ""(?:[^\""\\\\]|\\\\.)*"": prefix+x+run(""a"")+""\u2028""+x",0.1,0.2,4.9,linear
apps/mobile/lib/session/activity.ts,295,tool renderers,"\\""",g,linear,"(""\\\""""+"" \n"")*",0.2,0.9,1.5,linear,"(""\\\""""+""\r\n"")*",0.3,0.1,0.1,linear
apps/mobile/lib/session/activity.ts,295,tool renderers,\\\\,g,linear,"(""\\\\""+""\n"")*",0.7,0.2,0.8,linear,"(""\\\\""+""\r\n"")*",0.0,2.4,0.1,linear
apps/mobile/lib/session/activity.ts,496,tool renderers,^Error:\s*,,linear,"AST ""\\s*"": prefix+x+run(""a"")+""\u2028""+x",0.0,0.5,0.0,linear,"""Error:""+run("" "")+""\u2029""+x",0.0,0.0,0.1,linear
apps/mobile/lib/session/activity.ts,530,tool renderers,^([\w._]+(?:Error,Exception|Warning)):\s*|,linear,"(""Error""+""\n"")*",0.6,0.0,0.0,linear,"(""Error""+""\n"")*",0.5,0.0,0.0,linear
apps/mobile/lib/session/activity.ts,549,tool renderers,^[\w._-]+$,,linear,"AST ""[\\w._-]+"": prefix+x+run(""a"")+""\u2029""+x",0.0,0.0,0.6,linear,"run(""a"")+stop",0.0,0.0,0.1,linear
apps/mobile/lib/session/activity.ts,589,tool renderers,[-_],g,linear,"run(""-"")+stop",0.2,0.4,0.8,linear,"run(""-"")+stop",0.1,0.1,0.4,linear
apps/mobile/lib/session/activity.ts,589,tool renderers,\b\w,g,linear,"AST (example minus last+""\n"")*",0.1,0.0,0.9,linear,"run(""/"")+stop",0.0,0.0,0.0,linear
apps/mobile/lib/session/attachment-tile.ts,13,tool renderers,\s,,linear,"run("" "")+stop",0.0,0.0,0.3,linear,"run(""."")+stop",0.0,0.0,0.0,linear
apps/mobile/lib/session/attachment-tile.ts,18,tool renderers,^x-,,linear,"(""x-""+""\n"")*",0.0,0.0,1.0,linear,"""x-""+run(""a"")+""\u2029""+x",0.0,0.1,0.0,linear
apps/mobile/lib/session/attachment-tile.ts,71,tool renderers,^(data,https?):|i,linear,"(""data""+""\n"")*",0.1,0.0,0.3,linear,"(""data""+""\n"")*",0.1,0.0,0.0,linear
apps/mobile/lib/session/attachment-tile.ts,72,tool renderers,^file:\/\/,i,linear,"""file://""+run("" "")+""\u2028""+x",0.0,0.7,0.0,linear,"""file://""+run("" "")+""\u2028""+x",0.0,0.0,0.1,linear
apps/mobile/lib/session/attachments.ts,30,tool renderers,\/$,,linear,"(""/""+""\n"")*",0.1,0.0,0.6,linear,"run(""/"")+stop",0.0,0.0,0.2,linear
apps/mobile/lib/session/attachments.ts,35,tool renderers,[^a-zA-Z0-9._-],g,linear,"run("" "")+stop",0.2,0.4,1.0,linear,"AST (example minus last+""\n"")*",0.1,0.2,0.3,linear
apps/mobile/lib/session/busy-status.ts,89,tool renderers,(\.\.\.,…)$|,linear,"""...""+run("" "")+""\u2028""+x",0.5,0.0,0.0,linear,"(""...""+"" "")*",0.1,0.2,0.3,linear
apps/mobile/lib/session/channel-message.ts,32,tool renderers,\s,,linear,"run("" "")+stop",0.0,0.0,0.3,linear,"run(""\"""")+stop",0.0,0.0,0.0,linear
apps/mobile/lib/session/connect-model.ts,24,tool renderers,\/$,,linear,"(""/""+""\n"")*",0.1,0.0,0.6,linear,"(""/""+"" \n"")*",0.0,0.0,0.1,linear
apps/mobile/lib/session/connect-model.ts,40,tool renderers,^kortix:\/\/,,linear,"""kortix://""+run(""a"")+""\u2029""+x",0.0,0.0,0.4,linear,"""kortix://""+run("" "")+""\u2028""+x",0.0,0.0,0.0,linear
apps/mobile/lib/session/connect-model.ts,41,tool renderers,^\/+,,linear,"AST (example minus last+""\n"")*",0.0,0.0,0.4,linear,"AST ""\\/+"": prefix+run(""/"")+""\u2028""+x",0.0,0.0,0.0,linear
apps/mobile/lib/session/connect-model.ts,42,tool renderers,[/?#],,linear,"AST (example minus last+""\n"")*",0.0,0.0,0.4,linear,"run("" "")+stop",0.0,0.0,0.0,linear
apps/mobile/lib/session/connector-handoff.ts,41,tool renderers,[_-]+,,linear,"AST (example minus last+""\n"")*",0.0,0.0,0.8,linear,"AST ""[_-]+"": prefix+run(""-"")+""\u2028""+x",0.0,0.0,0.2,linear
apps/mobile/lib/session/connector-handoff.ts,146,tool renderers,-,g,linear,"(""-""+""\n"")*",2.0,0.4,1.4,linear,"(""-""+""\r\n"")*",0.0,0.0,0.1,linear
apps/mobile/lib/session/detect-command.ts,14,tool renderers,[.*+?^${}(),[\]\\]|g,linear,"run(""."")+stop",0.2,0.4,0.8,linear,"run(""."")+stop",0.1,0.2,0.3,linear
apps/mobile/lib/session/detect-command.ts,25,tool renderers,\s*\$ARGUMENTS\s*$,,TIMEOUT,"""$ARGUMENTS""+run(""\n"")+stop",,,,TIMEOUT,"""$ARGUMENTS""+run(""\t"")+stop",,,,out of scope: command templates (config)
apps/mobile/lib/session/detect-command.ts,37,tool renderers,\$(\d+,\bARGUMENTS\b)|,linear,"(""$""+""\n"")*",0.0,0.0,0.5,linear,"(""$""+"" \n"")*",0.0,0.0,0.1,linear
apps/mobile/lib/session/detect-command.ts,53,tool renderers,\$(\d+,\bARGUMENTS\b)|g,linear,"AST ""\\d+"": (prefix+""0""+"" \n"")*",0.1,0.2,0.5,linear,"AST ""\\d+"": (prefix+""0""+""\n"")*",0.1,0.1,0.2,linear
apps/mobile/lib/session/detect-command.ts,69,tool renderers,src,,linear,"run(""-"")+stop",0.0,0.0,0.2,linear,"AST ""[\\s\\S]*?"": prefix+run(""\n"")+stop",0.0,0.0,0.1,linear
apps/mobile/lib/session/highlight-tokens.ts,140,tool renderers,"^(#{1,6}\s)",,linear,"AST (example minus last+""\n"")*",0.0,0.0,1.2,linear,"AST ""#{1,6}"": prefix+run(""#"")+""\u2028""+x",0.0,0.0,0.0,linear
apps/mobile/lib/session/highlight-tokens.ts,141,tool renderers,\*\*[^*]+\*\*,g,linear,"(""**""+""\r\n"")*",0.1,0.7,0.2,linear,"""**""+run(""\t"")+stop",0.0,0.0,0.1,linear
apps/mobile/lib/session/highlight-tokens.ts,142,tool renderers,^(\s*[-*+],\s*\d+\.)\s|,linear,"("".""+""\n"")*",0.0,0.0,0.4,linear,"AST ""\\s*"": prefix+run("" "")+""\u2029""+x",0.0,0.1,0.1,linear
apps/mobile/lib/session/highlight-tokens.ts,164,tool renderers,\*\*([^*]+)\*\*,g,linear,"(""**""+""\n"")*",0.5,0.1,0.2,linear,"(""**""+""\n"")*",0.1,0.1,0.1,linear
apps/mobile/lib/session/highlight-tokens.ts,198,tool renderers,"(""[^""]*""","'[^']*'|`[^`]*`|\b\d+\.?\d*\b|\b[a-zA-Z_]\w*\b|[{}()[\]:;,=<>!+\-*/&|?.]+|\s+)|g",linear,"AST ""\\d*"": (prefix+""\n"")*",0.3,0.6,1.1,linear,"AST ""[{}()[\\]:;,=<>!+\\-*/&|?."": prefix+x+run("" "")+""\r""+x",0.0,0.0,0.5,linear
apps/mobile/lib/session/highlight-tokens.ts,204,tool renderers,"^[""'`]",,linear,"AST (example minus last+"" \n"")*",0.3,0.0,0.0,linear,AST (example minus last)*,0.0,0.0,0.0,linear
apps/mobile/lib/session/highlight-tokens.ts,206,tool renderers,^\d,,linear,"AST (example minus last+""\n"")*",0.0,0.0,0.9,linear,AST (example minus last)*,0.0,0.0,0.0,linear
apps/mobile/lib/session/highlight-tokens.ts,210,tool renderers,"^[{}()[\]:;,=<>!+\-*/&",?.]+$|,linear,"AST (example minus last+"" \n"")*",0.4,0.0,0.0,linear,"AST ""[{}()[\\]:;,=<>!+\\-*/&|?."": prefix+run(""-"")+""\u2028""+x",0.0,0.0,0.1,linear
apps/mobile/lib/session/highlight-tokens.ts,212,tool renderers,^\s+$,,linear,"AST (example minus last+""\n"")*",0.0,0.0,0.4,linear,"run(""\n"")+stop",0.0,0.1,0.1,linear
apps/mobile/lib/session/highlight-tokens.ts,243,tool renderers,\r\n?,g,linear,"AST (example minus last+""\n"")*",0.0,0.3,0.0,linear,"AST (example minus last+""\n"")*",0.0,0.0,0.0,linear
apps/mobile/lib/session/highlight-tokens.ts,246,tool renderers,^\s*```[^\n]*\n,,linear,"AST ""[^\\n]*"": (prefix+"" ""+""\n"")*",0.0,0.0,3.1,linear,"AST ""[^\\n]*"": prefix+x+run("" "")+""\u2028""+x",0.0,0.0,0.1,linear
apps/mobile/lib/session/highlight-tokens.ts,249,tool renderers,\n\s*```\s*\n?\s*$,,TIMEOUT,"""\n""+run(""\n"")+stop",,,,TIMEOUT,"AST ""\\s*"": prefix+x+run(""\n"")+stop",,,,dead: stripCodeFences (legacy bodies only)
apps/mobile/lib/session/highlight-tokens.ts,252,tool renderers,\s*```\s*$,,TIMEOUT,"""```""+run(""\n"")+stop",,,,TIMEOUT,"""```""+run(""\t"")+stop",,,,dead: stripCodeFences (legacy bodies only)
apps/mobile/lib/session/image-load.ts,25,tool renderers,^\d+$,,linear,"AST ""\\d+"": prefix+run(""0"")+""\u2028""+x",0.0,0.3,0.0,linear,"AST ""\\d+"": prefix+run(""0"")+almost",0.0,0.0,0.1,linear
apps/mobile/lib/session/mention-segments.ts,43,tool renderers,(^,\s)@(\S+)|g,linear,"run("" "")+stop",0.0,0.0,0.4,linear,"AST ""\\S+"": (prefix+""a""+"" \n"")*",0.1,0.1,0.2,linear
apps/mobile/lib/session/mention-segments.ts,46,tool renderers,"[.,;:!?)\]}'""]+$",,TIMEOUT,"AST ""[.,;:!?)\\]}'\""]+"": prefix+x+run(""\"""")+""\r""+x",,,,TIMEOUT,"AST ""[.,;:!?)\\]}'\""]+"": prefix+x+run(""\"""")+""\r""+x",,,,user-message path: follow-up
apps/mobile/lib/session/mention-segments.ts,99,tool renderers,MENTION_REGEX.source,'g',skip,,,,,skip,,,,,user-message path: follow-up
apps/mobile/lib/session/model-picker.ts,127,tool renderers,\s*\(ChatGPT\)\s*$,,TIMEOUT,"""(ChatGPT)""+run(""\n"")+stop",,,,TIMEOUT,"""(ChatGPT)""+run(""\t"")+stop",,,,out of scope: model names (config)
apps/mobile/lib/session/session-actions.ts,116,tool renderers,^diff --git ,m,linear,"run("" "")+stop",0.0,0.0,0.3,linear,"run(""a"")+stop",0.0,0.0,0.1,linear
apps/mobile/lib/session/session-files.ts,81,tool renderers,\/+$,,SUPERLINEAR,"AST ""\\/+"": prefix+run(""/"")+""\r""+x",83.6,327.7,1309.5,SUPERLINEAR,"AST ""\\/+"": prefix+x+run(""/"")+""\r""+x",81.8,362.3,1515.3,fixed 6cc437d558: withoutTrailingSlashes
apps/mobile/lib/session/session-files.ts,81,tool renderers,\\,g,linear,"(""\\"")*",0.2,0.4,0.8,linear,"(""\\""+""\n"")*",0.1,0.1,0.1,linear
apps/mobile/lib/session/session-files.ts,87,tool renderers,\\,g,linear,"(""\\""+""\n"")*",0.4,0.3,0.7,linear,"(""\\""+""\n"")*",0.1,0.1,0.1,linear
apps/mobile/lib/session/session-files.ts,87,tool renderers,^\.\/,,linear,"run("" "")+stop",0.0,0.0,0.3,linear,"(""./""+""\n"")*",0.0,0.0,0.0,linear
apps/mobile/lib/session/session-files.ts,132,tool renderers,^https?:\/\/,i,linear,"run("" "")+stop",0.0,0.0,0.3,linear,"(""http""+""\n"")*",0.0,0.0,0.0,linear
apps/mobile/lib/session/session-files.ts,282,tool renderers,\s$,,linear,"run("" "")+stop",0.1,0.0,0.3,linear,"AST (example minus last+"" \n"")*",0.0,0.0,0.0,linear
apps/mobile/lib/session/tool-output-parsers.ts,34,tool renderers,\^+\[[\d;]*[A-Za-z],g,linear,"run("" "")+stop",0.0,0.0,0.3,linear,AST (example minus last)*,0.0,0.1,0.1,linear
apps/mobile/lib/session/tool-output-parsers.ts,35,tool renderers,"\^{3,}",g,linear,"run("" "")+stop",0.0,0.0,0.3,linear,"AST ""\\^{3,}"": prefix+x+run(""\n"")+stop",0.0,0.0,0.1,linear
apps/mobile/lib/session/tool-output-parsers.ts,41,tool renderers,(\S)\s*(warning:\s),gi,linear,"run(""a"")+stop",0.0,0.1,0.4,linear,"AST ""\\s*"": prefix+!+run(""\n"")+stop",0.0,0.1,0.1,linear
apps/mobile/lib/session/tool-output-parsers.ts,42,tool renderers,(\S)\s*(Traceback \(most recent call last\):),g,linear,"run("" "")+stop",0.0,0.0,0.3,linear,"AST ""\\s*"": prefix+x+run("" "")+""\r""+x",0.1,0.0,0.1,linear
apps/mobile/lib/session/tool-output-parsers.ts,43,tool renderers,"(\S)\s*(File "")",g,linear,"run(""a"")+stop",0.0,0.1,0.4,linear,"(""File \""""+""\n"")*",0.1,0.0,0.1,linear
apps/mobile/lib/session/tool-output-parsers.ts,44,tool renderers,(\S)\s*(Installed \d+ packages?\b),gi,linear,"run("" "")+stop",0.1,0.3,0.0,linear,"run("" "")+stop",0.2,0.0,0.0,linear
apps/mobile/lib/session/tool-output-parsers.ts,45,tool renderers,(\S)\s*(Using (?:CPython,Python|Node|npm)\b)|gi,linear,"(""Using ""+""\n"")*",0.8,0.1,0.1,linear,"AST ""\\s*"": (prefix+"" \n"")*",0.0,0.0,0.2,linear
apps/mobile/lib/session/tool-output-parsers.ts,46,tool renderers,(\S)\s*(Creating virtual environment\b),gi,linear,"(""Creating virtual environment""+""\n"")*",0.1,0.7,0.1,linear,"(""Creating virtual environment""+""\r\n"")*",0.0,0.0,0.6,linear
apps/mobile/lib/session/tool-output-parsers.ts,47,tool renderers,(\S)\s*(raise\s+\w),g,linear,"(""raise""+""\r\n"")*",0.1,0.1,1.1,linear,"AST ""\\s*"": (prefix+"" "")*",0.0,0.0,0.2,linear
apps/mobile/lib/session/tool-output-parsers.ts,48,tool renderers,"(\))\s*(File "")",g,linear,"("")""+""\n"")*",0.1,0.4,0.1,linear,"("")""+""\n"")*",0.1,0.1,2.2,linear
apps/mobile/lib/session/tool-output-parsers.ts,55,tool renderers,Traceback,Installed|Using|Creating|Error:|i,linear,"(""Using""+""\r\n"")*",0.0,0.0,1.7,linear,"(""Error:""+""\r\n"")*",0.0,0.0,0.2,linear
apps/mobile/lib/session/tool-output-parsers.ts,55,tool renderers,warning:,i,linear,"""warning:""+run("" "")+""\u2028""+x",0.1,0.0,0.4,linear,"AST (example minus last+""\n"")*",0.0,0.0,0.1,linear
apps/mobile/lib/session/tool-output-parsers.ts,56,tool renderers,Traceback \(most recent call last\):,i,linear,"""Traceback (most recent call last):""+run("" "")+""\u2028""+x",0.6,0.0,0.0,linear,"AST (example minus last+""\n"")*",0.0,0.0,0.0,linear
apps/mobile/lib/session/tool-output-parsers.ts,75,tool renderers,^warning:,i,linear,"(""warning:""+""\n"")*",0.0,0.0,1.2,linear,"""warning:""+run("" "")+""\u2028""+x",0.2,0.0,0.0,linear
apps/mobile/lib/session/tool-output-parsers.ts,83,tool renderers,^warning:,i,linear,"(""warning:""+""\n"")*",0.0,0.0,1.2,linear,"""warning:""+run("" "")+""\u2028""+x",0.2,0.0,0.0,linear
apps/mobile/lib/session/tool-output-parsers.ts,84,tool renderers,^(Traceback,"Installed|Using|Creating|Error:|File "")|i",linear,"(""Using""+""\r\n"")*",0.0,0.0,1.3,linear,"run("" "")+stop",0.1,0.0,0.0,linear
apps/mobile/lib/session/tool-output-parsers.ts,85,tool renderers,^[a-z],,linear,"AST (example minus last+""\n"")*",0.0,0.0,0.7,linear,"run("" "")+stop",0.1,0.0,0.0,linear
apps/mobile/lib/session/tool-output-parsers.ts,93,tool renderers,^warning:\s*,i,linear,"""warning:""+run("" "")+""\u2028""+x",0.1,0.7,0.1,linear,"""warning:""+run("" "")+""\u2029""+x",0.0,0.0,0.0,linear
apps/mobile/lib/session/tool-output-parsers.ts,120,tool renderers,^([\w._]+(?:Error,Exception|Warning)):\s*(.*)|,linear,"(""Exception""+""a"")*",0.0,0.0,2.8,linear,"""Warning""+run(""a"")+""\u2028""+x",0.1,0.1,0.2,linear
apps/mobile/lib/session/tool-output-parsers.ts,129,tool renderers,^Installed \d+ packages?\b,i,linear,"(""Installed ""+""\n"")*",0.1,0.0,0.6,linear,"""Installed ""+run(""0"")+stop",0.0,0.0,0.1,linear
apps/mobile/lib/session/tool-output-parsers.ts,135,tool renderers,^(Using,Creating) |i,linear,"(""Using""+""\n"")*",0.1,0.0,0.6,linear,"(""Using""+""\n"")*",0.1,0.0,0.0,linear
apps/mobile/lib/session/tool-output-parsers.ts,146,tool renderers,^(warning:,Traceback|Installed|Using|Creating|Error:)|i,linear,"""warning:""+run("" "")+""\u2028""+x",0.8,0.0,0.0,linear,"""Installed""+run("" "")+""\u2028""+x",0.0,1.3,0.0,linear
apps/mobile/lib/session/tool-output-parsers.ts,186,tool renderers,^Found\s+(\d+)\s+match,i,linear,"""Found""+run("" "")+""\u2028""+x",0.4,0.0,0.1,linear,"""Found""+run("" "")+""\u2028""+x",0.1,0.1,0.1,linear
apps/mobile/lib/session/tool-output-parsers.ts,192,tool renderers,\n\n+,,linear,"AST (example minus last+""\n"")*",0.0,0.0,1.5,linear,"""\n""+run("" "")+""\u2028""+x",0.0,0.1,0.0,linear
apps/mobile/lib/session/tool-output-parsers.ts,197,tool renderers,^(\/[^:]+?):\s*,,linear,"AST ""[^:]+?"": (prefix+"" \n"")*",0.0,0.0,0.5,linear,"(""/""+""\r\n"")*",0.0,0.1,0.0,linear
apps/mobile/lib/session/tool-output-parsers.ts,202,tool renderers,Line\s+(\d+):\s*([\s\S]*?)(?=\s*(?:Line\s+\d+:,$))|g,TIMEOUT,"AST ""[\\s\\S]*?"": prefix+x+run("" "")+""\u2029""+x",,,,TIMEOUT,"AST ""[\\s\\S]*?"": prefix+!+run("" "")+stop",,,,fixed ade1b8d338: parseGrepOutput / session dump parsers
apps/mobile/lib/session/tool-output-parsers.ts,205,tool renderers,;$,,linear,"run("" "")+stop",0.0,0.0,0.3,linear,"("";""+""\r\n"")*",0.0,0.0,0.1,linear
apps/mobile/lib/session/tool-output-parsers.ts,251,tool renderers,"^(={2,}\s.*)",m,linear,"AST ""={2,}"": prefix+run(""a"")+""\u2028""+x",0.5,0.0,0.0,linear,AST (example minus last)*,0.0,0.0,0.1,linear
apps/mobile/lib/session/tool-output-parsers.ts,257,tool renderers,"^={2,}\s",,linear,"AST ""={2,}"": prefix+run(""a"")+""\u2028""+x",0.3,0.0,0.0,linear,AST (example minus last)*,0.0,0.0,0.1,linear
apps/mobile/lib/session/tool-output-parsers.ts,287,tool renderers,"^={2,}\s*(.*?)\s*={0,}\s*$",m,linear,"AST ""\\s*"": (prefix+"" "")*",0.3,0.7,1.4,TIMEOUT,"AST ""\\s*"": prefix+x+run("" "")+stop",,,,fixed ade1b8d338: parseGrepOutput / session dump parsers
apps/mobile/lib/session/tool-output-parsers.ts,349,tool renderers,---\s*Msg\s+(\d+)\s+\[(\w+)\]\s+cost=\$?([\d.]+)\s*---,g,linear,"AST ""\\d+"": (prefix+""\n"")*",0.0,0.0,0.7,linear,"AST ""[\\d.]+"": prefix+x+run(""0"")+""\r""+x",0.0,0.0,0.6,linear
apps/mobile/lib/session/tool-output-parsers.ts,359,tool renderers,^\s*Tools used:\s*(.+)$,m,SUPERLINEAR,"run(""\n"")+stop",102.5,404.7,1597.8,SUPERLINEAR,"run(""\n"")+stop",87.2,347.9,1369.7,fixed ade1b8d338: parseGrepOutput / session dump parsers
apps/mobile/lib/session/tool-output-parsers.ts,360,tool renderers,^\s*Tools used:\s*.+$,m,SUPERLINEAR,"run(""\n"")+stop",100.8,399.8,1568.8,SUPERLINEAR,"run(""\n"")+stop",88.6,349.1,1383.6,fixed ade1b8d338: parseGrepOutput / session dump parsers
apps/mobile/lib/session/tool-output-parsers.ts,404,tool renderers,<(?:file_diagnostics,project_diagnostics)>([\s\S]*?)<\/(?:file_diagnostics|project_diagnostics)>|g,SUPERLINEAR,"AST (example minus last+""\n"")*",1.1,4.1,18.3,SUPERLINEAR,"AST ""[\\s\\S]*?"": (prefix+"" \n"")*",3.0,13.1,50.9,fixed fbf4edf5a6: parseDiagnosticsFromToolOutput (mobile)
apps/mobile/lib/session/tool-output-parsers.ts,418,tool renderers,^(Error,Warn|Info|Hint):\s+(.+?):(\d+):(\d+)\s+\[([^\]]*)\](.*)$|,SUPERLINEAR,"AST "".+?"": prefix+run("" "")+""\u2028""+x",59.3,235.7,949.4,SUPERLINEAR,"AST "".+?"": prefix+run("" "")+""\u2028""+x",84.2,331.2,1371.7,fixed fbf4edf5a6: parseDiagnosticsFromToolOutput (mobile)
apps/mobile/lib/session/tool-output-parsers.ts,427,tool renderers,^\[\w+\]\s*,,linear,"run("" "")+stop",0.0,0.0,0.3,linear,"""[""+run(""a"")+""\r""+x",0.0,0.0,0.3,linear
apps/mobile/lib/session/tool-output-parsers.ts,428,tool renderers,^\([^)]*\)\s*,,linear,"run("" "")+stop",0.0,0.0,0.3,linear,"AST ""[^)]*"": (prefix+"" ""+""\n"")*",0.0,0.0,0.1,linear
apps/mobile/lib/session/tool-part-accessors.ts,76,tool renderers,"""(\w+)""\s*:\s*""((?:[^""\\]","\\.)*)""|g",linear,"(""\""""+""\n"")*",0.1,0.6,0.0,linear,"AST ""(?:[^\""\\\\]|\\\\.)*"": prefix+x+run(""a"")+""\u2028""+x",0.1,0.2,4.9,linear
apps/mobile/lib/session/tool-part-accessors.ts,79,tool renderers,"\\""",g,linear,"(""\\\""""+"" \n"")*",0.2,0.9,1.5,linear,"(""\\\""""+""\r\n"")*",0.3,0.1,0.1,linear
apps/mobile/lib/session/tool-part-accessors.ts,79,tool renderers,\\\\,g,linear,"(""\\\\""+""\n"")*",0.7,0.2,0.8,linear,"(""\\\\""+""\r\n"")*",0.0,2.4,0.1,linear
apps/mobile/lib/session/tool-part-accessors.ts,146,tool renderers,<bash_metadata>[\s\S]*?<\/bash_metadata>,g,SUPERLINEAR,"(""<bash_metadata>""+""a"")*",2.0,7.9,35.0,SUPERLINEAR,"AST ""[\\s\\S]*?"": (prefix+"" \n"")*",3.5,15.9,75.8,fixed 726341fd78: stripBashMetadata
apps/mobile/lib/session/tool-part-accessors.ts,147,tool renderers,<\/?(?:system_info,exit_code|stderr_note)>[\s\S]*?(?:<\/\w+>)?$|g,linear,"(""<""+""\n"")*",0.4,0.0,0.0,linear,"AST ""\\w+"": prefix+run(""a"")+""\u2028""+x",0.0,0.1,0.1,linear
apps/mobile/lib/session/tool-part-accessors.ts,184,tool renderers,^(https?:,data:|blob:)|i,linear,"(""data:""+""\r\n"")*",0.0,0.0,1.1,linear,""":""+run("" "")+""\u2028""+x",0.0,0.1,0.0,linear
apps/mobile/lib/session/tool-part-accessors.ts,191,tool renderers,"^#{1,6}\s+\S",m,linear,"run("" "")+stop",0.0,0.0,0.4,linear,"AST ""\\s+"": (prefix)*",0.0,0.1,0.1,linear
apps/mobile/lib/session/tool-part-accessors.ts,192,tool renderers,```,,linear,"""```""+run("" "")+""\u2028""+x",0.1,0.3,0.0,linear,"(""```""+""\n"")*",0.0,0.0,0.0,linear
apps/mobile/lib/session/tool-part-accessors.ts,193,tool renderers,\*\*[^*\n]+\*\*,,linear,"""**""+run("" "")+""\u2028""+x",0.0,0.3,0.1,linear,"AST ""[^*\\n]+"": prefix+run("" "")+""\u2028""+x",0.0,0.0,0.1,linear
apps/mobile/lib/session/tool-part-accessors.ts,194,tool renderers,(^,[^`])`[^`\n]+`([^`]|$)|,linear,"run(""a"")+stop",0.0,0.0,0.3,linear,AST (example minus last)*,0.1,0.1,0.3,linear
apps/mobile/lib/session/tool-part-accessors.ts,195,tool renderers,\[[^\]\n]+\]\([^)\n]+\),,SUPERLINEAR,"(""["")*",91.1,364.8,1477.8,SUPERLINEAR,"(""["")*",89.7,355.1,1428.0,fixed d0523f11ea: looksLikeMarkdown
apps/mobile/lib/session/tool-part-accessors.ts,196,tool renderers,^\s*\d+\.\s+\S,m,TIMEOUT,"AST ""\\d+"": prefix+run(""\n"")+almost",,,,TIMEOUT,"AST ""\\d+"": prefix+run(""\n"")+stop",,,,fixed d0523f11ea: looksLikeMarkdown
apps/mobile/lib/session/tool-part-accessors.ts,215,tool renderers,^---\r?\n([\s\S]*?)\r?\n---\r?\n?([\s\S]*)$,,linear,"run("" "")+stop",0.0,0.3,0.0,linear,"AST ""[\\s\\S]*?"": prefix+x+run("" "")+""\u2028""+x",0.0,0.0,0.1,linear
apps/mobile/lib/session/tool-part-accessors.ts,223,tool renderers,\r?\n,,linear,"run("" "")+stop",0.0,0.0,0.3,linear,"(""\n""+""\n"")*",0.0,0.0,0.0,linear
apps/mobile/lib/session/tool-part-accessors.ts,224,tool renderers,\s+$,,TIMEOUT,"AST ""\\s+"": prefix+run(""\n"")+stop",,,,TIMEOUT,"AST ""\\s+"": prefix+!+run("" "")+stop",,,,fixed d0523f11ea: parseFrontmatter trimEnd
apps/mobile/lib/session/tool-part-accessors.ts,227,tool renderers,"^\s+(?:""([^""]+)""",'([^']+)'|([\w.*/-]+))\s*:\s*(.*)$|,linear,"run("" "")+stop",0.1,0.4,0.1,linear,"AST ""\\s*"": prefix+run(""a"")+""\u2029""+x",0.0,0.0,0.2,linear
apps/mobile/lib/session/tool-part-accessors.ts,234,tool renderers,^([\w.-]+)\s*:\s*(.*)$,,linear,"run("" "")+stop",0.0,0.3,0.0,linear,"AST ""[\\w.-]+"": prefix+x+run(""a"")+""\r""+x",0.0,0.1,0.1,linear
